fid,username,reactions_received,total_casts,reaction_cast_ratio
566180,"<a href=""https://warpcast.com/oleksa1328"" target=""_blank"">oleksa1328</a>",10,22,0.45454545454545453
562145,"<a href=""https://warpcast.com/tiffanytang520"" target=""_blank"">tiffanytang520</a>",15,33,0.45454545454545453
323436,"<a href=""https://warpcast.com/forcedinmuse"" target=""_blank"">forcedinmuse</a>",25,55,0.45454545454545453
258670,"<a href=""https://warpcast.com/amburadullz"" target=""_blank"">amburadullz</a>",15,33,0.45454545454545453
294413,"<a href=""https://warpcast.com/harichen"" target=""_blank"">harichen</a>",10,22,0.45454545454545453
271924,"<a href=""https://warpcast.com/hiroki"" target=""_blank"">hiroki</a>",10,22,0.45454545454545453
515592,"<a href=""https://warpcast.com/yaserr"" target=""_blank"">yaserr</a>",60,132,0.45454545454545453
558457,"<a href=""https://warpcast.com/jack99"" target=""_blank"">jack99</a>",25,55,0.45454545454545453
532788,"<a href=""https://warpcast.com/0xbow"" target=""_blank"">0xbow</a>",15,33,0.45454545454545453
570147,"<a href=""https://warpcast.com/hecivon"" target=""_blank"">hecivon</a>",10,22,0.45454545454545453
489270,"<a href=""https://warpcast.com/lanarose"" target=""_blank"">lanarose</a>",51,112,0.45535714285714285
380452,"<a href=""https://warpcast.com/canontheplug"" target=""_blank"">canontheplug</a>",46,101,0.45544554455445546
558197,"<a href=""https://warpcast.com/zhangxiang"" target=""_blank"">zhangxiang</a>",31,68,0.45588235294117646
511566,"<a href=""https://warpcast.com/gearwalker"" target=""_blank"">gearwalker</a>",115,252,0.45634920634920634
457568,"<a href=""https://warpcast.com/videogamesmusix"" target=""_blank"">videogamesmusix</a>",21,46,0.45652173913043476
269689,"<a href=""https://warpcast.com/sherfest440"" target=""_blank"">sherfest440</a>",37,81,0.4567901234567901
449471,"<a href=""https://warpcast.com/sabit520"" target=""_blank"">sabit520</a>",53,116,0.45689655172413796
517403,"<a href=""https://warpcast.com/blueeyes"" target=""_blank"">blueeyes</a>",16,35,0.45714285714285713
541790,"<a href=""https://warpcast.com/stteadynfts"" target=""_blank"">stteadynfts</a>",16,35,0.45714285714285713
261283,"<a href=""https://warpcast.com/kangcopet"" target=""_blank"">kangcopet</a>",16,35,0.45714285714285713
511580,"<a href=""https://warpcast.com/smithish"" target=""_blank"">smithish</a>",16,35,0.45714285714285713
429844,"<a href=""https://warpcast.com/yunanuy"" target=""_blank"">yunanuy</a>",16,35,0.45714285714285713
490415,"<a href=""https://warpcast.com/hkheni"" target=""_blank"">hkheni</a>",16,35,0.45714285714285713
562413,"<a href=""https://warpcast.com/nickmo"" target=""_blank"">nickmo</a>",16,35,0.45714285714285713
407902,"<a href=""https://warpcast.com/shoebcreative"" target=""_blank"">shoebcreative</a>",27,59,0.4576271186440678
556507,"<a href=""https://warpcast.com/fashiondemon"" target=""_blank"">fashiondemon</a>",38,83,0.4578313253012048
556933,"<a href=""https://warpcast.com/guakia"" target=""_blank"">guakia</a>",60,131,0.4580152671755725
560283,"<a href=""https://warpcast.com/godwins"" target=""_blank"">godwins</a>",11,24,0.4583333333333333
554914,"<a href=""https://warpcast.com/ravikan"" target=""_blank"">ravikan</a>",11,24,0.4583333333333333
297352,"<a href=""https://warpcast.com/kansas"" target=""_blank"">kansas</a>",11,24,0.4583333333333333
251113,"<a href=""https://warpcast.com/mroptions"" target=""_blank"">mroptions</a>",11,24,0.4583333333333333
520796,"<a href=""https://warpcast.com/tipu5408"" target=""_blank"">tipu5408</a>",11,24,0.4583333333333333
556589,"<a href=""https://warpcast.com/lydz8x"" target=""_blank"">lydz8x</a>",11,24,0.4583333333333333
528109,"<a href=""https://warpcast.com/angelswt"" target=""_blank"">angelswt</a>",11,24,0.4583333333333333
551933,"<a href=""https://warpcast.com/ferferferfer"" target=""_blank"">ferferferfer</a>",11,24,0.4583333333333333
540997,"<a href=""https://warpcast.com/enrhdhd"" target=""_blank"">enrhdhd</a>",11,24,0.4583333333333333
276898,"<a href=""https://warpcast.com/myccc"" target=""_blank"">myccc</a>",22,48,0.4583333333333333
489786,"<a href=""https://warpcast.com/cassieindia"" target=""_blank"">cassieindia</a>",11,24,0.4583333333333333
269647,"<a href=""https://warpcast.com/ziro"" target=""_blank"">ziro</a>",11,24,0.4583333333333333
508409,"<a href=""https://warpcast.com/fwkiraa"" target=""_blank"">fwkiraa</a>",1061,2312,0.45891003460207613
297370,"<a href=""https://warpcast.com/auntiej"" target=""_blank"">auntiej</a>",28,61,0.45901639344262296
552734,"<a href=""https://warpcast.com/tianhuayao"" target=""_blank"">tianhuayao</a>",17,37,0.4594594594594595
549966,"<a href=""https://warpcast.com/loyalbros"" target=""_blank"">loyalbros</a>",17,37,0.4594594594594595
515474,"<a href=""https://warpcast.com/akhtarshoaib"" target=""_blank"">akhtarshoaib</a>",409,890,0.45955056179775283
327516,"<a href=""https://warpcast.com/zhir0plays00"" target=""_blank"">zhir0plays00</a>",46,100,0.46
494710,"<a href=""https://warpcast.com/zihad042"" target=""_blank"">zihad042</a>",23,50,0.46
550866,"<a href=""https://warpcast.com/yasserq3"" target=""_blank"">yasserq3</a>",23,50,0.46
314790,"<a href=""https://warpcast.com/safiramourin"" target=""_blank"">safiramourin</a>",23,50,0.46
559111,"<a href=""https://warpcast.com/bailuobin"" target=""_blank"">bailuobin</a>",29,63,0.4603174603174603
335505,"<a href=""https://warpcast.com/mynick"" target=""_blank"">mynick</a>",35,76,0.4605263157894737
13043,"<a href=""https://warpcast.com/theindex.eth"" target=""_blank"">theindex.eth</a>",35,76,0.4605263157894737
492067,"<a href=""https://warpcast.com/2034"" target=""_blank"">2034</a>",76,165,0.46060606060606063
486161,"<a href=""https://warpcast.com/lastwild"" target=""_blank"">lastwild</a>",135,293,0.46075085324232085
511898,"<a href=""https://warpcast.com/intriguingart"" target=""_blank"">intriguingart</a>",12,26,0.46153846153846156
203605,"<a href=""https://warpcast.com/goldenbee"" target=""_blank"">goldenbee</a>",12,26,0.46153846153846156
527134,"<a href=""https://warpcast.com/hachikobasecto"" target=""_blank"">hachikobasecto</a>",12,26,0.46153846153846156
287806,"<a href=""https://warpcast.com/gogol"" target=""_blank"">gogol</a>",24,52,0.46153846153846156
444065,"<a href=""https://warpcast.com/kanyos"" target=""_blank"">kanyos</a>",12,26,0.46153846153846156
479974,"<a href=""https://warpcast.com/lalafaisal0"" target=""_blank"">lalafaisal0</a>",18,39,0.46153846153846156
236443,"<a href=""https://warpcast.com/kosiris"" target=""_blank"">kosiris</a>",54,117,0.46153846153846156
496478,"<a href=""https://warpcast.com/joyfriend"" target=""_blank"">joyfriend</a>",72,156,0.46153846153846156
549564,"<a href=""https://warpcast.com/devilthatsmiles"" target=""_blank"">devilthatsmiles</a>",12,26,0.46153846153846156
572019,"<a href=""https://warpcast.com/drming8901"" target=""_blank"">drming8901</a>",12,26,0.46153846153846156
375659,"<a href=""https://warpcast.com/livenlearn47"" target=""_blank"">livenlearn47</a>",12,26,0.46153846153846156
400242,"<a href=""https://warpcast.com/toka"" target=""_blank"">toka</a>",2650,5739,0.4617529186269385
330995,"<a href=""https://warpcast.com/danty69"" target=""_blank"">danty69</a>",67,145,0.46206896551724136
508757,"<a href=""https://warpcast.com/ayesh98"" target=""_blank"">ayesh98</a>",252,545,0.46238532110091746
497014,"<a href=""https://warpcast.com/metapvnk"" target=""_blank"">metapvnk</a>",25,54,0.46296296296296297
236673,"<a href=""https://warpcast.com/uday"" target=""_blank"">uday</a>",19,41,0.4634146341463415
583720,"<a href=""https://warpcast.com/a4ali"" target=""_blank"">a4ali</a>",19,41,0.4634146341463415
512600,"<a href=""https://warpcast.com/ranjha"" target=""_blank"">ranjha</a>",19,41,0.4634146341463415
542941,"<a href=""https://warpcast.com/qiuaorich"" target=""_blank"">qiuaorich</a>",19,41,0.4634146341463415
386136,"<a href=""https://warpcast.com/wishtohope"" target=""_blank"">wishtohope</a>",13,28,0.4642857142857143
459879,"<a href=""https://warpcast.com/manelle5511"" target=""_blank"">manelle5511</a>",117,252,0.4642857142857143
542994,"<a href=""https://warpcast.com/thaddeusq"" target=""_blank"">thaddeusq</a>",13,28,0.4642857142857143
447050,"<a href=""https://warpcast.com/kingada"" target=""_blank"">kingada</a>",13,28,0.4642857142857143
510534,"<a href=""https://warpcast.com/cryptojacen"" target=""_blank"">cryptojacen</a>",13,28,0.4642857142857143
262312,"<a href=""https://warpcast.com/shahriariad"" target=""_blank"">shahriariad</a>",13,28,0.4642857142857143
403881,"<a href=""https://warpcast.com/183aaros.eth"" target=""_blank"">183aaros.eth</a>",13,28,0.4642857142857143
317907,"<a href=""https://warpcast.com/indexer"" target=""_blank"">indexer</a>",126,271,0.46494464944649444
506756,"<a href=""https://warpcast.com/msteryosa"" target=""_blank"">msteryosa</a>",73,157,0.46496815286624205
429042,"<a href=""https://warpcast.com/raminobs"" target=""_blank"">raminobs</a>",20,43,0.46511627906976744
21528,"<a href=""https://warpcast.com/gc-ancient1"" target=""_blank"">gc-ancient1</a>",20,43,0.46511627906976744
530898,"<a href=""https://warpcast.com/rango-pango"" target=""_blank"">rango-pango</a>",20,43,0.46511627906976744
542183,"<a href=""https://warpcast.com/rizwanramzan"" target=""_blank"">rizwanramzan</a>",40,86,0.46511627906976744
563030,"<a href=""https://warpcast.com/skyvoya"" target=""_blank"">skyvoya</a>",20,43,0.46511627906976744
467689,"<a href=""https://warpcast.com/hellitrony"" target=""_blank"">hellitrony</a>",20,43,0.46511627906976744
426395,"<a href=""https://warpcast.com/cozzler"" target=""_blank"">cozzler</a>",60,129,0.46511627906976744
546920,"<a href=""https://warpcast.com/alikakar"" target=""_blank"">alikakar</a>",47,101,0.46534653465346537
452121,"<a href=""https://warpcast.com/ju888"" target=""_blank"">ju888</a>",47,101,0.46534653465346537
363308,"<a href=""https://warpcast.com/kingkai18"" target=""_blank"">kingkai18</a>",27,58,0.46551724137931033
280868,"<a href=""https://warpcast.com/abueloofafrica"" target=""_blank"">abueloofafrica</a>",34,73,0.4657534246575342
556925,"<a href=""https://warpcast.com/houzi"" target=""_blank"">houzi</a>",48,103,0.46601941747572817
353091,"<a href=""https://warpcast.com/gatedude"" target=""_blank"">gatedude</a>",55,118,0.4661016949152542
468848,"<a href=""https://warpcast.com/nudra"" target=""_blank"">nudra</a>",62,133,0.46616541353383456
530572,"<a href=""https://warpcast.com/arsala"" target=""_blank"">arsala</a>",28,60,0.4666666666666667
426007,"<a href=""https://warpcast.com/adnerov"" target=""_blank"">adnerov</a>",14,30,0.4666666666666667
235039,"<a href=""https://warpcast.com/czbchs"" target=""_blank"">czbchs</a>",14,30,0.4666666666666667
402726,"<a href=""https://warpcast.com/yecise"" target=""_blank"">yecise</a>",35,75,0.4666666666666667
520852,"<a href=""https://warpcast.com/thiagoo"" target=""_blank"">thiagoo</a>",21,45,0.4666666666666667
538667,"<a href=""https://warpcast.com/lixzon"" target=""_blank"">lixzon</a>",35,75,0.4666666666666667
497662,"<a href=""https://warpcast.com/maahan1984"" target=""_blank"">maahan1984</a>",86,184,0.4673913043478261
494172,"<a href=""https://warpcast.com/rakibulislam"" target=""_blank"">rakibulislam</a>",22,47,0.46808510638297873
379126,"<a href=""https://warpcast.com/ivy922012"" target=""_blank"">ivy922012</a>",15,32,0.46875
370633,"<a href=""https://warpcast.com/scorpion27"" target=""_blank"">scorpion27</a>",15,32,0.46875
247908,"<a href=""https://warpcast.com/roscolopski"" target=""_blank"">roscolopski</a>",15,32,0.46875
421717,"<a href=""https://warpcast.com/alsd"" target=""_blank"">alsd</a>",15,32,0.46875
304041,"<a href=""https://warpcast.com/heritage"" target=""_blank"">heritage</a>",15,32,0.46875
398150,"<a href=""https://warpcast.com/shabbi"" target=""_blank"">shabbi</a>",15,32,0.46875
456357,"<a href=""https://warpcast.com/dee420"" target=""_blank"">dee420</a>",62,132,0.4696969696969697
570435,"<a href=""https://warpcast.com/kazuyahero"" target=""_blank"">kazuyahero</a>",16,34,0.47058823529411764
415830,"<a href=""https://warpcast.com/hairy-jerry"" target=""_blank"">hairy-jerry</a>",48,102,0.47058823529411764
509256,"<a href=""https://warpcast.com/syubidab"" target=""_blank"">syubidab</a>",348,737,0.47218453188602444
395007,"<a href=""https://warpcast.com/sojibpro"" target=""_blank"">sojibpro</a>",17,36,0.4722222222222222
554004,"<a href=""https://warpcast.com/haisenburg"" target=""_blank"">haisenburg</a>",17,36,0.4722222222222222
490843,"<a href=""https://warpcast.com/cyberwoman"" target=""_blank"">cyberwoman</a>",43,91,0.4725274725274725
415557,"<a href=""https://warpcast.com/leenvlog"" target=""_blank"">leenvlog</a>",150,317,0.47318611987381703
337231,"<a href=""https://warpcast.com/afrorick"" target=""_blank"">afrorick</a>",27,57,0.47368421052631576
313779,"<a href=""https://warpcast.com/airdropnesia"" target=""_blank"">airdropnesia</a>",36,76,0.47368421052631576
264625,"<a href=""https://warpcast.com/sunflowerft"" target=""_blank"">sunflowerft</a>",18,38,0.47368421052631576
324914,"<a href=""https://warpcast.com/topjimmycooks143"" target=""_blank"">topjimmycooks143</a>",65,137,0.4744525547445255
543744,"<a href=""https://warpcast.com/akiraa"" target=""_blank"">akiraa</a>",94,198,0.47474747474747475
289339,"<a href=""https://warpcast.com/jaygongyoo"" target=""_blank"">jaygongyoo</a>",19,40,0.475
314114,"<a href=""https://warpcast.com/tox1c"" target=""_blank"">tox1c</a>",19,40,0.475
513213,"<a href=""https://warpcast.com/mhmadrezzz"" target=""_blank"">mhmadrezzz</a>",262,551,0.47549909255898365
517874,"<a href=""https://warpcast.com/suryalerna77"" target=""_blank"">suryalerna77</a>",10,21,0.47619047619047616
470261,"<a href=""https://warpcast.com/kovopilot"" target=""_blank"">kovopilot</a>",10,21,0.47619047619047616
234948,"<a href=""https://warpcast.com/crobeluz"" target=""_blank"">crobeluz</a>",20,42,0.47619047619047616
347013,"<a href=""https://warpcast.com/yungongzi"" target=""_blank"">yungongzi</a>",10,21,0.47619047619047616
251823,"<a href=""https://warpcast.com/mrijals"" target=""_blank"">mrijals</a>",20,42,0.47619047619047616
339396,"<a href=""https://warpcast.com/legoodsociety"" target=""_blank"">legoodsociety</a>",10,21,0.47619047619047616
512761,"<a href=""https://warpcast.com/gachoon"" target=""_blank"">gachoon</a>",10,21,0.47619047619047616
503338,"<a href=""https://warpcast.com/kazan"" target=""_blank"">kazan</a>",10,21,0.47619047619047616
408867,"<a href=""https://warpcast.com/cj3343"" target=""_blank"">cj3343</a>",10,21,0.47619047619047616
265424,"<a href=""https://warpcast.com/shuishui"" target=""_blank"">shuishui</a>",10,21,0.47619047619047616
552031,"<a href=""https://warpcast.com/shiyanyunxi"" target=""_blank"">shiyanyunxi</a>",10,21,0.47619047619047616
521800,"<a href=""https://warpcast.com/mrphach47"" target=""_blank"">mrphach47</a>",10,21,0.47619047619047616
282719,"<a href=""https://warpcast.com/meutimao"" target=""_blank"">meutimao</a>",10,21,0.47619047619047616
476547,"<a href=""https://warpcast.com/hokybond"" target=""_blank"">hokybond</a>",82,172,0.47674418604651164
560416,"<a href=""https://warpcast.com/24tryn"" target=""_blank"">24tryn</a>",72,151,0.4768211920529801
508919,"<a href=""https://warpcast.com/cherry13"" target=""_blank"">cherry13</a>",52,109,0.47706422018348627
505253,"<a href=""https://warpcast.com/time2101"" target=""_blank"">time2101</a>",21,44,0.4772727272727273
434518,"<a href=""https://warpcast.com/gemhunterr"" target=""_blank"">gemhunterr</a>",53,111,0.4774774774774775
516241,"<a href=""https://warpcast.com/bodla"" target=""_blank"">bodla</a>",420,879,0.4778156996587031
570329,"<a href=""https://warpcast.com/jersonxl"" target=""_blank"">jersonxl</a>",11,23,0.4782608695652174
576917,"<a href=""https://warpcast.com/hoeffligerlaven"" target=""_blank"">hoeffligerlaven</a>",11,23,0.4782608695652174
483559,"<a href=""https://warpcast.com/ethem"" target=""_blank"">ethem</a>",11,23,0.4782608695652174
447477,"<a href=""https://warpcast.com/saskianova"" target=""_blank"">saskianova</a>",11,23,0.4782608695652174
523171,"<a href=""https://warpcast.com/bdd"" target=""_blank"">bdd</a>",11,23,0.4782608695652174
438677,"<a href=""https://warpcast.com/donirefi"" target=""_blank"">donirefi</a>",11,23,0.4782608695652174
333335,"<a href=""https://warpcast.com/mimie"" target=""_blank"">mimie</a>",11,23,0.4782608695652174
354208,"<a href=""https://warpcast.com/peleroberts"" target=""_blank"">peleroberts</a>",11,23,0.4782608695652174
192516,"<a href=""https://warpcast.com/praful"" target=""_blank"">praful</a>",23,48,0.4791666666666667
539493,"<a href=""https://warpcast.com/ji946528"" target=""_blank"">ji946528</a>",12,25,0.48
258330,"<a href=""https://warpcast.com/deo"" target=""_blank"">deo</a>",12,25,0.48
512254,"<a href=""https://warpcast.com/annamark"" target=""_blank"">annamark</a>",444,925,0.48
335640,"<a href=""https://warpcast.com/hibikilla"" target=""_blank"">hibikilla</a>",12,25,0.48
525613,"<a href=""https://warpcast.com/kivenali"" target=""_blank"">kivenali</a>",12,25,0.48
533498,"<a href=""https://warpcast.com/joziwells"" target=""_blank"">joziwells</a>",12,25,0.48
303986,"<a href=""https://warpcast.com/qwerity"" target=""_blank"">qwerity</a>",12,25,0.48
546412,"<a href=""https://warpcast.com/sapphiraip"" target=""_blank"">sapphiraip</a>",12,25,0.48
